customer_id,age,gender,tenure_months,monthly_charges,total_charges,data_usage_gb,call_minutes,sms_count,num_complaints,contract_type,payment_method,internet_service,churn
10339,61,Male,13,81.18,1106.99,12.8,474,23,0,Month-to-month,Electronic check,DSL,No
10340,22,Female,77,71.58,5729.53,26.9,64,363,0,Month-to-month,Credit card,Fiber optic,Yes
10341,22,Female,1,65.91,66.95,34.1,445,160,0,Month-to-month,Mailed check,Fiber optic,Yes
10342,48,Male,40,78.41,3130.95,27,190,107,0,One year,Bank transfer,Fiber optic,No
10343,62,Male,37,55.97,2040.27,17.7,419,348,0,One year,Electronic check,DSL,No
10344,26,Female,31,62.62,2027.25,6.3,210,98,0,Month-to-month,Electronic check,DSL,No
10345,59,Male,17,40.51,717.08,25.1,677,291,1,Two year,Bank transfer,Fiber optic,No
10346,49,Female,9,75.47,656.48,7.2,399,315,2,Month-to-month,Electronic check,DSL,No
10347,50,Male,64,47.46,2962.15,14.5,696,360,3,Two year,Bank transfer,Fiber optic,Yes
10348,20,Female,57,78.36,4417.61,18.6,93,392,0,Month-to-month,Bank transfer,Fiber optic,No
10349,47,Female,13,95.64,1238.01,39.2,323,370,0,Month-to-month,Bank transfer,Fiber optic,No
10350,67,Female,37,61.16,2272.47,36.4,494,206,0,Month-to-month,Credit card,Fiber optic,No
10351,29,Female,14,70.38,939.86,4.5,287,383,1,Month-to-month,Electronic check,DSL,No
10352,46,Female,75,81.83,5872.19,49.7,353,373,0,Month-to-month,Mailed check,Fiber optic,Yes
10353,20,Female,25,71.77,1788.77,22.4,646,320,0,One year,Credit card,Fiber optic,No
10354,43,Female,78,89.71,7290.01,5.6,504,152,0,Month-to-month,Bank transfer,DSL,No
10355,47,Female,57,67.31,3929.67,17.9,79,322,2,Two year,Electronic check,DSL,No
10356,26,Male,71,61.02,4351.06,40,641,168,1,Month-to-month,Mailed check,Fiber optic,Yes
10357,43,Male,42,84.02,3362.45,6,618,78,0,Month-to-month,Bank transfer,DSL,No
10358,19,Male,42,56.32,2263.32,21.5,496,23,0,Two year,Electronic check,Fiber optic,No
10359,20,Female,47,72.62,3457.51,34.3,472,287,0,Month-to-month,Bank transfer,Fiber optic,No
10360,63,Female,44,76.96,3281.85,44.6,519,262,0,One year,Mailed check,Fiber optic,No
10361,21,Female,41,89.53,3698.59,12,449,312,2,Month-to-month,Electronic check,DSL,No
10362,42,Male,3,96.02,286.72,10.7,141,348,1,Month-to-month,Mailed check,DSL,No
10363,68,Male,1,86.28,83.56,24,428,115,1,Month-to-month,Bank transfer,Fiber optic,Yes
10364,30,Male,79,73,5747.11,12.1,656,243,2,One year,Bank transfer,Fiber optic,No
10365,56,Male,11,99.95,1141.97,47.5,581,137,1,Month-to-month,Mailed check,Fiber optic,Yes
10366,61,Male,7,71.28,485.22,17.9,386,307,1,One year,Credit card,DSL,No
10367,52,Female,12,54.99,690.03,15.8,127,257,2,Two year,Credit card,DSL,No
10368,40,Male,38,73.77,2727.36,5.6,290,326,1,Month-to-month,Electronic check,DSL,No
10369,26,Female,54,41.79,2246.85,44.3,586,142,1,Two year,Electronic check,Fiber optic,No
10370,19,Female,67,96.06,6579.52,17.4,558,33,1,Month-to-month,Credit card,Fiber optic,No
10371,58,Female,53,69.62,3791.14,11.3,350,57,3,Two year,Mailed check,Fiber optic,No
10372,61,Male,32,66.02,2072.55,40.7,217,280,0,Two year,Bank transfer,Fiber optic,No
10373,48,Male,45,98.82,4231.89,12.5,115,293,0,Month-to-month,Bank transfer,Fiber optic,No
10374,61,Female,51,35.55,1835.87,2.4,539,390,3,Two year,Electronic check,DSL,No
10375,64,Male,37,74.24,2698.05,11.4,331,259,0,Month-to-month,Electronic check,DSL,No
10376,19,Male,59,90.89,5373.87,13.4,508,170,0,Month-to-month,Bank transfer,DSL,Yes
10377,49,Female,54,60.02,3099.99,31.2,631,109,0,One year,Credit card,Fiber optic,No
10378,35,Female,18,62.66,1115.6,16,343,312,0,Two year,Electronic check,Fiber optic,No
10379,30,Female,1,46.84,47.45,36.6,644,350,1,Two year,Bank transfer,Fiber optic,No
10380,63,Female,21,82.62,1662.71,41.9,644,203,3,Month-to-month,Electronic check,Fiber optic,Yes
10381,22,Female,28,62.87,1755.63,19.2,552,63,0,One year,Credit card,Fiber optic,No
10382,59,Male,16,63.3,1006.42,3.7,104,138,0,Month-to-month,Mailed check,DSL,No
10383,61,Female,48,69.76,3285.55,6.9,411,22,0,Month-to-month,Electronic check,DSL,No
10384,27,Male,28,73.13,2147.09,20.8,618,345,0,One year,Bank transfer,Fiber optic,No
10385,60,Male,22,91.25,2102.72,17.8,495,110,2,Month-to-month,Credit card,Fiber optic,Yes
10386,42,Female,83,60.87,5046.97,45,375,216,1,Month-to-month,Bank transfer,Fiber optic,No
10387,51,Female,1,60.81,58.92,18.1,654,240,0,Two year,Credit card,Fiber optic,No
10388,54,Male,42,64.77,2711.13,15,191,309,0,One year,Mailed check,DSL,No
10389,47,Female,70,41.88,3033.58,2.5,251,349,1,Two year,Mailed check,DSL,No
10390,24,Male,3,79.95,236.13,46.2,534,136,0,Month-to-month,Bank transfer,Fiber optic,Yes
10391,23,Female,80,37.74,2971.22,33.4,291,319,1,Two year,Mailed check,Fiber optic,No
10392,20,Female,81,60.16,5023.51,38.7,620,343,3,Month-to-month,Electronic check,Fiber optic,Yes
10393,30,Male,44,51.41,2291.01,13.5,341,204,2,One year,Credit card,DSL,No
10394,20,Male,27,39.5,1056.4,29.8,331,344,0,Two year,Credit card,Fiber optic,No
10395,43,Female,51,53.02,2709.06,41.6,571,373,2,Two year,Credit card,Fiber optic,Yes
10396,41,Female,24,73.35,1777.05,24.8,517,265,1,Month-to-month,Mailed check,Fiber optic,No
10397,23,Female,20,60.04,1160.12,38.6,518,186,1,Month-to-month,Mailed check,Fiber optic,Yes
10398,60,Male,32,45.97,1467.68,33.3,108,79,1,One year,Electronic check,Fiber optic,No
10399,66,Female,13,84.52,1101.3,23.4,113,146,0,Month-to-month,Mailed check,Fiber optic,No
10400,59,Female,43,46.6,2103.06,26.5,387,180,1,One year,Credit card,Fiber optic,No
10401,29,Female,20,86.29,1683.11,39.5,573,246,0,Month-to-month,Electronic check,Fiber optic,No
10402,66,Female,2,74.63,145.5,40,181,367,1,Month-to-month,Electronic check,Fiber optic,Yes
10403,53,Male,68,86.92,6064.74,45.7,524,201,3,Month-to-month,Credit card,Fiber optic,Yes
10404,19,Male,60,70.04,4133.11,13.2,357,246,0,Month-to-month,Bank transfer,DSL,Yes
10405,28,Male,4,67.01,256.14,27.8,508,104,0,Two year,Mailed check,Fiber optic,No
10406,56,Female,17,81.95,1456.95,41.2,557,262,0,Month-to-month,Mailed check,Fiber optic,No
10407,51,Female,1,67.96,64.84,25.4,507,302,0,One year,Credit card,Fiber optic,No
10408,43,Female,33,79.53,2734.55,33.7,76,291,0,Month-to-month,Bank transfer,Fiber optic,No
10409,35,Male,30,93.68,2898.3,40.4,205,95,1,Month-to-month,Mailed check,Fiber optic,No
10410,38,Male,5,82.17,415.4,17.4,176,45,0,Month-to-month,Bank transfer,DSL,Yes
10411,53,Male,12,66.38,826.96,45.6,59,55,3,Month-to-month,Credit card,Fiber optic,Yes
10412,57,Male,32,64.4,1998.11,4.1,77,329,0,Two year,Credit card,DSL,No
10413,69,Female,38,45.97,1692.26,12.7,665,211,1,Two year,Bank transfer,DSL,No
10414,63,Male,17,63.65,1075.97,13.1,576,265,0,Two year,Credit card,DSL,No
10415,61,Male,58,56.62,3447.01,23.2,480,122,0,One year,Credit card,Fiber optic,No
10416,39,Female,40,45.23,1720.41,43.3,386,19,1,One year,Electronic check,Fiber optic,No
10417,47,Male,24,64.65,1496.07,12.5,332,258,0,Two year,Bank transfer,DSL,No
10418,67,Female,12,59.23,726.32,14.5,661,40,1,One year,Mailed check,Fiber optic,No
10419,60,Female,19,72.17,1338.09,37.6,136,91,1,One year,Mailed check,Fiber optic,No
10420,47,Female,29,48.42,1411.82,13.3,360,323,0,One year,Electronic check,DSL,No
10421,25,Female,52,51.78,2750.24,4,538,293,0,One year,Credit card,DSL,No
10422,51,Female,17,74.77,1314.37,26,333,265,0,One year,Credit card,Fiber optic,No
10423,64,Male,73,65.84,4833.61,17.6,132,378,0,One year,Electronic check,Fiber optic,No
10424,26,Male,21,45.21,911.52,44.4,123,220,1,One year,Electronic check,Fiber optic,No
10425,68,Female,60,52.22,3193.94,13.5,639,194,0,Two year,Credit card,Fiber optic,No
10426,37,Male,75,64.18,4814.01,16.8,667,86,1,Month-to-month,Bank transfer,Fiber optic,No
10427,57,Female,20,68.14,1389.25,9.2,412,45,2,One year,Electronic check,DSL,No
10428,42,Male,53,75.04,3801,5.2,50,72,1,Month-to-month,Bank transfer,DSL,No
10429,36,Male,80,43.43,3301.91,13.6,371,79,0,Two year,Mailed check,DSL,No
10430,22,Male,63,93.4,6123.71,23.5,151,150,4,Month-to-month,Credit card,Fiber optic,Yes
10431,28,Male,57,66.34,3807.25,40.6,610,124,0,Month-to-month,Bank transfer,Fiber optic,Yes
10432,32,Male,29,51.82,1454.49,17.1,390,192,0,Two year,Bank transfer,DSL,No
10433,25,Male,1,62.67,63.95,12.2,658,59,3,One year,Credit card,DSL,Yes
10434,36,Male,82,91.6,7666.95,11.6,349,349,0,Month-to-month,Credit card,DSL,No
10435,40,Female,59,92.63,5691.88,47.1,573,61,1,Month-to-month,Mailed check,Fiber optic,Yes
10436,44,Female,64,52.21,3430.64,10.3,211,312,3,Two year,Credit card,DSL,Yes
10437,57,Female,72,66.93,4982.18,45.1,74,352,1,Month-to-month,Bank transfer,Fiber optic,No
10438,49,Male,71,92.44,6783.36,14.7,621,115,2,Month-to-month,Electronic check,DSL,No
10439,43,Male,44,50.97,2196.41,3.5,557,87,0,One year,Credit card,DSL,No
10440,44,Female,48,59.68,2870.9,27.1,350,379,0,One year,Credit card,Fiber optic,No
10441,36,Female,75,66.23,4736.44,5.5,144,313,0,One year,Electronic check,DSL,No
10442,67,Male,15,68.62,982.24,18.4,181,205,1,One year,Credit card,Fiber optic,No
10443,59,Female,35,66.88,2430.04,7,202,343,1,Two year,Credit card,DSL,No
10444,46,Female,23,64.44,1415.58,12.6,105,390,1,Two year,Electronic check,DSL,No
10445,56,Female,53,41.49,2209.73,4.8,211,114,2,Two year,Bank transfer,DSL,No
10446,58,Female,45,64.09,3007.67,42.3,659,382,0,Month-to-month,Mailed check,Fiber optic,No
10447,50,Male,13,75.05,946.91,43,108,261,0,Month-to-month,Mailed check,Fiber optic,Yes
10448,36,Female,34,58.56,1979.63,6.6,214,51,0,One year,Mailed check,DSL,No
10449,54,Female,38,66.31,2556.98,29.9,215,229,2,One year,Bank transfer,Fiber optic,No
10450,36,Female,70,76.25,5370.5,19.2,552,40,0,Month-to-month,Mailed check,DSL,No
10451,50,Female,68,50.77,3405.28,11.8,350,335,0,One year,Bank transfer,DSL,No
10452,64,Male,5,59.33,305.18,8.3,455,246,2,Two year,Credit card,DSL,No
10453,33,Female,40,91.31,3619.32,5.4,125,16,1,Month-to-month,Mailed check,DSL,No
10454,40,Female,70,77.78,5382.58,33,244,307,0,One year,Electronic check,Fiber optic,No
10455,24,Female,21,74.34,1486.45,35.6,53,149,2,One year,Bank transfer,Fiber optic,No
10456,43,Female,28,68.19,1978.93,18,97,151,0,Month-to-month,Mailed check,DSL,Yes
10457,49,Female,3,65.22,205.43,6.9,697,306,0,One year,Electronic check,DSL,No
10458,29,Male,23,81.24,1913.98,3.9,465,52,0,Month-to-month,Mailed check,DSL,No
10459,25,Female,72,57.83,4359.87,34.4,200,295,0,One year,Bank transfer,Fiber optic,No
10460,22,Female,19,41.57,789.47,9,600,18,2,Two year,Bank transfer,DSL,No
10461,59,Male,75,69.71,5270.92,13.8,127,343,0,Two year,Credit card,DSL,No
10462,45,Female,50,77.16,4006.39,32.1,364,34,0,Month-to-month,Bank transfer,Fiber optic,Yes
10463,22,Male,74,62.1,4606.42,6.5,618,140,2,Month-to-month,Mailed check,DSL,No
10464,66,Female,58,40.75,2262.22,9.7,534,46,1,Two year,Bank transfer,DSL,No
10465,43,Male,20,60.08,1230.25,17.3,198,83,3,Month-to-month,Electronic check,DSL,Yes
10466,22,Male,72,66.05,4583.92,12.1,60,339,0,Month-to-month,Credit card,DSL,Yes
10467,39,Female,83,65.88,5382.19,43.6,138,197,0,Month-to-month,Credit card,Fiber optic,No
10468,32,Male,53,45.16,2475.93,40.9,489,245,2,One year,Bank transfer,Fiber optic,No
10469,30,Female,82,59.36,4759.29,22.7,521,157,4,Two year,Mailed check,Fiber optic,Yes
10470,45,Male,9,60.51,568.25,11.2,73,263,0,Two year,Credit card,Fiber optic,No
10471,50,Male,4,70.59,291.26,26.4,380,217,0,Month-to-month,Mailed check,Fiber optic,No
10472,60,Female,41,68.42,2936.55,10.7,137,78,0,Month-to-month,Mailed check,Fiber optic,No
10473,40,Male,25,53.28,1279.37,15.9,578,385,0,One year,Electronic check,DSL,No
10474,50,Female,34,41.1,1368.71,18.4,539,214,1,Two year,Credit card,Fiber optic,Yes
10475,60,Male,73,70.97,5331.67,17.1,621,81,0,Month-to-month,Bank transfer,DSL,No
10476,35,Male,9,76.73,702.55,37.6,86,102,0,Month-to-month,Mailed check,Fiber optic,No
10477,67,Female,82,77.01,6481.45,38.3,683,297,0,Month-to-month,Credit card,Fiber optic,No
10478,47,Female,75,61.78,4806.07,38.3,537,117,0,Two year,Credit card,Fiber optic,No
10479,43,Male,13,61.51,781.42,9.2,410,161,0,Month-to-month,Mailed check,DSL,No
10480,33,Female,9,54.26,511.41,41.7,266,220,1,Two year,Bank transfer,Fiber optic,No
10481,30,Female,80,53.29,4373.82,35.1,357,34,0,One year,Credit card,Fiber optic,No
10482,56,Male,4,81.69,341.39,19.1,57,377,0,Month-to-month,Credit card,Fiber optic,Yes
10483,50,Male,34,66.35,2167.68,24.1,344,225,0,Month-to-month,Bank transfer,Fiber optic,No
10484,43,Female,7,67.74,476.92,19.8,590,265,0,Month-to-month,Mailed check,DSL,No
10485,65,Male,15,55.94,865.65,6,639,29,0,One year,Mailed check,DSL,No
10486,18,Female,38,37.37,1361.73,31.5,470,318,1,Two year,Mailed check,Fiber optic,No
10487,66,Female,75,63.01,4718.86,39.7,260,122,1,Month-to-month,Mailed check,Fiber optic,Yes
10488,55,Female,52,67.5,3614.49,16.4,371,265,1,One year,Bank transfer,Fiber optic,No
10489,19,Female,81,47.05,3639.32,6.7,243,112,1,Two year,Electronic check,DSL,No
10490,66,Female,83,83.43,7075.34,12.3,105,30,1,Month-to-month,Bank transfer,Fiber optic,Yes
10491,23,Female,7,83.75,613.71,13.9,406,294,0,Month-to-month,Bank transfer,DSL,Yes
10492,63,Male,45,73.84,3175.32,4.1,486,210,0,Month-to-month,Mailed check,DSL,No
10493,67,Female,59,81.79,5027.29,31.7,440,327,1,Month-to-month,Credit card,Fiber optic,No
10494,55,Male,21,83.34,1736,18.2,129,81,0,Month-to-month,Bank transfer,DSL,No
10495,59,Female,28,90.43,2411.57,34.7,56,171,1,Month-to-month,Mailed check,Fiber optic,No
10496,41,Male,3,86.47,255.47,37.2,269,312,3,Month-to-month,Credit card,Fiber optic,No
10497,35,Male,14,40.28,552.87,33.1,240,51,4,Two year,Bank transfer,Fiber optic,No
10498,44,Male,2,67.65,131.9,24.9,514,107,2,Month-to-month,Electronic check,Fiber optic,Yes
10499,58,Female,29,61.01,1827.44,18.9,328,18,2,Month-to-month,Electronic check,DSL,Yes
10500,25,Male,18,42.76,766.01,5.4,618,344,0,Two year,Mailed check,DSL,No
10501,45,Male,37,79.11,2870.9,19.3,329,217,0,Month-to-month,Credit card,DSL,No
10502,27,Female,45,98.62,4353.63,19.7,390,359,2,Month-to-month,Credit card,Fiber optic,Yes
10503,34,Male,45,63.93,3018.42,18.9,391,238,0,Month-to-month,Mailed check,Fiber optic,No
10504,46,Male,24,66.11,1605.49,13,267,16,0,Two year,Mailed check,Fiber optic,No
10505,23,Female,46,67.25,2951.69,6,85,204,1,Month-to-month,Credit card,DSL,No
10506,31,Male,12,64.44,803.28,19.9,248,233,0,Two year,Electronic check,Fiber optic,No
10507,39,Male,53,57.3,3105.74,43.3,617,251,1,One year,Electronic check,Fiber optic,No
10508,23,Female,45,78.09,3412.75,30.8,130,246,0,One year,Bank transfer,Fiber optic,No
10509,43,Male,32,66.42,2043.31,12.4,679,113,0,One year,Bank transfer,Fiber optic,No
10510,56,Male,18,99.98,1777.54,24.3,406,255,2,Month-to-month,Credit card,Fiber optic,Yes
10511,29,Male,13,98.67,1245.25,37.8,360,364,2,Month-to-month,Electronic check,Fiber optic,Yes
10512,52,Male,4,74.59,304.38,29.4,586,259,0,Month-to-month,Bank transfer,Fiber optic,No
10513,31,Female,23,91.68,2039.96,24.1,602,193,3,Month-to-month,Electronic check,Fiber optic,No
10514,39,Female,62,42.32,2630.07,16.2,353,46,0,Two year,Electronic check,Fiber optic,No
10515,68,Female,54,57.07,3124.03,7.9,612,79,0,One year,Credit card,DSL,No
10516,40,Female,74,61.62,4636.96,17.1,57,192,0,Month-to-month,Electronic check,Fiber optic,Yes
10517,65,Male,55,36.72,2073.27,44.8,437,128,0,Two year,Credit card,Fiber optic,No
10518,24,Female,69,60.34,4164.67,10,470,147,1,Two year,Bank transfer,DSL,No
10519,57,Female,40,49.11,1907.65,32.1,406,240,1,Two year,Mailed check,Fiber optic,No
10520,67,Male,14,37.73,519.74,13.6,353,306,0,Two year,Electronic check,DSL,No
10521,42,Male,28,94.95,2626.62,37.4,63,188,2,Month-to-month,Mailed check,Fiber optic,Yes
10522,30,Male,72,72.22,5297.3,15.3,200,14,0,Month-to-month,Mailed check,Fiber optic,Yes
10523,38,Female,80,71.57,5797.65,46.1,82,174,0,Month-to-month,Credit card,Fiber optic,Yes
10524,58,Male,71,72.32,5132.16,8.5,164,66,1,Month-to-month,Electronic check,DSL,No
10525,27,Male,67,79.02,5280.24,42,259,257,0,Month-to-month,Electronic check,Fiber optic,No
10526,26,Male,29,55.09,1527.34,35,171,239,0,Two year,Bank transfer,Fiber optic,No
10527,32,Female,61,36.77,2285.51,31,507,38,2,Two year,Mailed check,Fiber optic,No
10528,69,Female,68,76.39,5352.5,31,382,65,0,One year,Mailed check,Fiber optic,No
10529,19,Female,9,57.64,538.92,39.6,159,211,2,One year,Credit card,Fiber optic,No
10530,42,Female,17,64.24,1039.71,46.1,73,362,1,One year,Electronic check,Fiber optic,No
10531,30,Female,49,83.76,4258.07,2,425,296,2,Month-to-month,Electronic check,DSL,Yes
10532,51,Female,63,68.82,4498.69,14.6,291,248,0,Two year,Mailed check,Fiber optic,No
10533,68,Female,78,89.37,7084.56,10,481,105,1,Month-to-month,Bank transfer,DSL,Yes
10534,51,Male,46,71.25,3204.92,44.7,225,255,2,One year,Mailed check,Fiber optic,No
10535,52,Male,13,92.91,1255.24,14.9,295,189,0,Month-to-month,Electronic check,Fiber optic,No
10536,55,Male,45,57.54,2549.81,5.8,422,278,1,Two year,Credit card,DSL,No
10537,20,Female,53,69,3686.63,12.8,180,237,0,One year,Credit card,DSL,No
10538,59,Female,17,49.94,843.97,32.5,172,38,0,One year,Credit card,Fiber optic,No
10539,23,Male,47,61.35,2994.74,13.4,443,118,1,Month-to-month,Electronic check,Fiber optic,Yes
10540,65,Male,62,78.51,4749.85,18.9,150,96,0,Month-to-month,Electronic check,DSL,No
10541,66,Female,50,72.82,3579.52,13.7,109,195,4,One year,Credit card,DSL,No
10542,36,Female,43,76.63,3264.74,16,513,165,4,Month-to-month,Electronic check,DSL,Yes
10543,20,Female,68,56.2,3957.18,11.6,693,114,0,Two year,Bank transfer,DSL,No
10544,35,Female,75,65.3,4808.46,18.7,227,168,0,Two year,Credit card,Fiber optic,No
10545,56,Female,72,82.11,5786.96,10,662,184,1,Month-to-month,Bank transfer,DSL,Yes
10546,26,Female,28,63.3,1824.88,12.9,666,202,1,Month-to-month,Bank transfer,Fiber optic,No
10547,69,Female,45,65.53,2915.73,36.8,85,39,1,Two year,Electronic check,Fiber optic,No
10548,29,Female,41,95.5,3980.07,17.1,618,111,1,Month-to-month,Electronic check,DSL,No
10549,22,Male,36,74.14,2769.29,28.3,557,319,0,Month-to-month,Credit card,Fiber optic,No
10550,20,Female,33,69.85,2241.79,22.9,507,95,0,Month-to-month,Electronic check,Fiber optic,Yes
10551,28,Female,25,85.14,2120.91,39.8,648,329,1,Month-to-month,Bank transfer,Fiber optic,No
10552,47,Female,19,61.73,1171.34,19.4,66,21,0,Month-to-month,Electronic check,DSL,No
10553,21,Male,47,79.84,3778.1,36.6,505,156,2,Month-to-month,Credit card,Fiber optic,Yes
10554,22,Male,33,66.15,2274.3,40.6,403,301,2,One year,Mailed check,Fiber optic,No
10555,18,Female,67,69.89,4907.68,33.3,114,124,1,One year,Mailed check,Fiber optic,No
10556,44,Male,14,50.21,724.11,13.9,133,151,0,One year,Electronic check,Fiber optic,No
10557,45,Male,79,88.75,6681.67,15,554,141,1,Month-to-month,Mailed check,DSL,No
10558,46,Male,33,39.99,1269.13,22.7,149,142,0,Two year,Bank transfer,Fiber optic,No
10559,35,Female,42,49.72,2008.4,23.7,204,307,1,One year,Mailed check,Fiber optic,No
10560,29,Female,65,65.27,4255.96,17.8,287,372,0,Month-to-month,Mailed check,Fiber optic,No
10561,30,Female,47,46.13,2069.06,16.4,319,325,0,One year,Bank transfer,Fiber optic,No
10562,58,Female,35,83.87,2938.89,28.7,275,46,0,Month-to-month,Credit card,Fiber optic,No
10563,19,Female,32,62.19,2040.19,48.8,656,40,1,Month-to-month,Mailed check,Fiber optic,Yes
10564,54,Female,55,56.97,3071.29,10.9,413,389,0,Two year,Mailed check,Fiber optic,No
10565,62,Female,54,81.38,4381.08,21.3,158,322,0,Month-to-month,Mailed check,Fiber optic,Yes
10566,33,Male,76,60.45,4408.86,8.8,298,251,0,One year,Credit card,DSL,No
10567,65,Female,51,92.56,4517.04,17.4,205,52,2,Month-to-month,Electronic check,DSL,No
10568,41,Female,80,47.4,3804.81,36.2,71,211,0,Two year,Electronic check,Fiber optic,Yes
10569,52,Female,59,78.66,4414.53,20.7,313,320,2,Month-to-month,Credit card,Fiber optic,No
10570,39,Female,72,90.08,6617.71,31.7,353,98,4,Month-to-month,Bank transfer,Fiber optic,Yes
10571,53,Female,14,45.69,616.76,6.5,236,349,1,One year,Electronic check,DSL,No
10572,28,Female,18,54.37,1017.25,31.5,647,274,2,One year,Credit card,Fiber optic,No
10573,63,Female,55,46.05,2621.46,29.2,560,341,1,One year,Credit card,Fiber optic,No
10574,46,Female,56,53.72,2926.07,3.2,306,61,1,One year,Bank transfer,DSL,No
10575,52,Male,49,82.57,3938.74,42.2,674,117,0,Month-to-month,Credit card,Fiber optic,Yes
10576,65,Male,60,88.05,5038.25,17.3,519,342,1,Month-to-month,Electronic check,Fiber optic,No
10577,32,Female,53,69.97,3887.74,47.6,497,190,1,One year,Electronic check,Fiber optic,Yes
10578,48,Female,71,60.45,4101.08,25.6,233,372,1,One year,Credit card,Fiber optic,No
10579,59,Male,6,84.83,507.94,12,682,298,0,Month-to-month,Credit card,Fiber optic,Yes
10580,58,Female,70,78.16,5662.27,15,459,11,0,One year,Bank transfer,DSL,No
10581,60,Female,8,56.38,435.71,26.7,440,32,4,Two year,Bank transfer,Fiber optic,Yes
10582,33,Male,15,59.29,913.46,11.6,686,281,2,Two year,Mailed check,DSL,No
10583,27,Female,26,72.42,1820.56,14.9,129,185,0,Month-to-month,Credit card,DSL,No
10584,66,Female,39,95.43,3649.05,14,337,257,0,Month-to-month,Mailed check,DSL,No
10585,49,Female,3,65.27,191.02,10.4,436,370,2,Month-to-month,Mailed check,DSL,Yes
10586,68,Male,57,60.14,3272.71,9.7,198,223,0,Month-to-month,Mailed check,DSL,Yes
10587,19,Male,10,60.63,583.44,10.5,464,141,1,Month-to-month,Mailed check,Fiber optic,No
10588,41,Female,3,68.41,208.83,45.6,684,77,3,Month-to-month,Electronic check,Fiber optic,Yes
10589,40,Male,46,64.55,2846.39,13.9,632,204,0,Month-to-month,Bank transfer,DSL,Yes
10590,19,Male,22,82.16,1893.48,44.9,675,117,1,Month-to-month,Credit card,Fiber optic,No
10591,55,Male,67,77.94,5097.12,27,472,48,5,Month-to-month,Bank transfer,Fiber optic,Yes
10592,48,Female,65,84.24,5261.85,23.1,669,118,0,Month-to-month,Bank transfer,Fiber optic,Yes
10593,68,Male,19,67.71,1270.07,2.8,377,381,0,Month-to-month,Bank transfer,DSL,No
10594,57,Male,62,90.15,5464.14,15.6,550,31,1,Month-to-month,Bank transfer,DSL,Yes
10595,43,Male,57,84.42,4609.09,29.4,503,197,0,Month-to-month,Bank transfer,Fiber optic,Yes
10596,46,Female,76,63.1,4870.7,24.9,389,173,0,Two year,Bank transfer,Fiber optic,No
10597,20,Male,13,57.86,773.07,22.8,115,186,1,Two year,Electronic check,Fiber optic,No
10598,31,Male,16,88.73,1349,8.4,276,98,3,Month-to-month,Bank transfer,DSL,Yes
10599,42,Female,16,50.39,812.04,26.7,160,298,1,Two year,Credit card,Fiber optic,No
10600,65,Male,52,82.49,4351.92,36,665,86,4,Month-to-month,Credit card,Fiber optic,Yes
10601,18,Male,41,54.15,2327.46,26.6,185,220,1,One year,Mailed check,Fiber optic,No
10602,20,Male,48,65.27,3183.18,8.3,333,156,0,Month-to-month,Mailed check,DSL,No
10603,43,Female,39,57.11,2182.48,13.6,74,336,2,Two year,Bank transfer,DSL,No
10604,35,Female,13,84.96,1123.2,46.8,645,378,0,Month-to-month,Mailed check,Fiber optic,Yes
10605,26,Male,4,99.76,390.14,13.5,632,15,1,Month-to-month,Mailed check,DSL,Yes
10606,55,Male,43,81.7,3386.48,36.2,323,293,0,Month-to-month,Bank transfer,Fiber optic,No
10607,40,Male,81,41.53,3445.15,36.6,307,360,0,Two year,Mailed check,Fiber optic,Yes
10608,38,Male,46,96.89,4449.75,17.3,398,202,0,Month-to-month,Credit card,Fiber optic,Yes
10609,18,Male,47,80.26,3942.67,47.4,384,214,1,Month-to-month,Bank transfer,Fiber optic,Yes
10610,38,Male,53,97.57,4944.82,14.2,143,215,0,Month-to-month,Credit card,Fiber optic,Yes
10611,44,Female,25,65.14,1625.15,19,463,279,0,Two year,Credit card,Fiber optic,No
10612,59,Male,41,66.72,2667.39,11,459,373,0,Month-to-month,Electronic check,Fiber optic,No
10613,23,Male,3,53.56,160.76,24.8,378,149,0,One year,Electronic check,Fiber optic,No
10614,61,Male,77,72.72,5343.29,22.3,668,360,2,Month-to-month,Mailed check,Fiber optic,Yes
10615,53,Female,13,59.81,741.8,43.7,685,324,4,One year,Credit card,Fiber optic,No
10616,45,Male,18,81.7,1475.92,36.7,525,365,0,Month-to-month,Mailed check,Fiber optic,No
10617,62,Female,37,94.39,3441.16,6.7,248,90,1,Month-to-month,Bank transfer,DSL,No
10618,34,Male,43,36.87,1509.78,15.9,291,17,3,Two year,Credit card,Fiber optic,No
10619,57,Male,34,77.48,2662.95,7.9,420,87,0,One year,Mailed check,DSL,No
10620,69,Male,81,37.51,3021.28,29.6,211,275,0,Two year,Credit card,Fiber optic,No
10621,20,Male,55,40.63,2341.24,13.3,635,351,0,Two year,Mailed check,DSL,No
10622,29,Male,52,74.32,3993.13,49.7,85,366,3,Month-to-month,Bank transfer,Fiber optic,Yes
10623,56,Male,36,51.85,1909.56,27.9,462,89,0,One year,Electronic check,Fiber optic,No
10624,29,Female,54,65.03,3504.33,4.6,284,207,1,Two year,Credit card,DSL,No
10625,19,Male,59,91.18,5371.49,11.3,629,313,4,Month-to-month,Mailed check,Fiber optic,No
10626,63,Male,52,86.26,4682.91,41.9,333,97,0,Month-to-month,Electronic check,Fiber optic,Yes
